BCNHV;vasanta-hotel-eixample-sonder
BJXJL;city-express-junior-leon-centro-de-convenciones
FSMEL;element-fort-smith
CHIDX;hotel-emc2-autograph-collection
MLEPF;patina-maldives-fari-islands-a-member-of-design-hotels
YOWAP;residence-inn-ottawa-airport
TIJXE;city-express-ensenada
KULCC;courtyard-kuala-lumpur-city-centre
TAMXA;city-express-tampico-altamira
TYOSW;four-points-flex-tokyo-shibuya-west
PAROA;paris-marriott-opera-ambassador-hotel
MCOTW;residence-inn-near-universal-orlando
BPLAC;ac-hotel-xinjiang-sayram-lake
WUXMC;wuxi-marriott-hotel
EWROT;residence-inn-ocean-township
BSLFR;courtyard-freiburg
HBXRH;the-fern-residency-hubballi-series
MCOLZ;fairfield-inn-and-suites-orlando-lake-buena-vista-in-the-marriott-village
DXBMB;the-westin-dubai-mina-seyahi-beach-resort-and-marina
ATLVE;element-cartersville
OSANL;shisui-a-luxury-collection-hotel-nara
BRUSI;sheraton-brussels-airport-hotel
BFSRT;residence-inn-belfast-titanic-quarter
CKGCY;courtyard-chongqing-jiangjin
ISTTS;lokalist-istanbul-a-tribute-portfolio-hotel
PITMP;four-points-monroeville
HAJFE;freigeist-einbeck-a-member-of-design-hotels
SATXN;sol-cypress-san-antonio-a-tribute-portfolio-hotel
MIAAV;courtyard-miami-aventura-mall
TPECM;citizenm-taipei-north-gate
VNOEL;esperanza-lake-resort-a-member-of-design-hotels
FATOT;the-inelle-oakhurst-yosemite-a-tribute-portfolio-hotel
SEAAA;skybridge-seattle-airport-hotel
RALPR;fairfield-inn-and-suites-riverside-perris
PLQKR;reja-a-member-of-design-hotels
LHRHR;london-heathrow-marriott-hotel
MANVA;manchester-marriott-victoria-and-albert-hotel
CTAOP;ortea-palace-hotel-sicily-autograph-collection
DALMD;le-meridien-dallas-by-the-galleria
LFTXE;city-express-lafayette
BOGSI;sheraton-bogota-hotel
ISTMC;istanbul-marriott-hotel-asia
MCOSP;marriotts-sabal-palms
OKCTD;towneplace-suites-oklahoma-city-downtown
ZIHXL;city-express-lazaro-cardenas
GVAOX;moxy-lausanne-city
USMSS;sheraton-samui-resort
INVAR;ac-hotel-inverness
NYCTW;fairfield-inn-and-suites-new-york-manhattan-chelsea
YYZBP;fairfield-inn-and-suites-toronto-brampton
YEGWI;the-westin-edmonton
YULMD;renaissance-montreal-downtown-hotel
OSAKC;courtyard-kyoto-station
ATHAK;academias-hotel-autograph-collection
SLPXI;city-express-san-luis-potosi-zona-industrial
LAXBV;beverly-hills-marriott
SJURV;residence-inn-san-juan-isla-verde
CTUEP;four-points-chengdu-east-station
NBORJ;jw-marriott-mount-kenya-rhino-reserve-safari-camp
SANOT;courtyard-san-diego-old-town
ALCAL;ac-hotel-alicante
NYCMA;ac-hotel-new-york-times-square
DENGH;springhill-suites-denver-airport-at-gateway-park
PARCV;courtyard-paris-porte-de-versailles
SMRCY;courtyard-santa-marta-resort
GOICG;courtyard-goa-colva
YYCEL;element-calgary-airport
TPAJD;jw-marriott-tampa-water-street
YYZBM;courtyard-toronto-brampton
TRIJT;towneplace-suites-johnson-city
NANMC;fiji-marriott-resort-momi-bay
YXESI;sheraton-cavalier-saskatoon-hotel
MIARA;residence-inn-miami-aventura-mall
SANLC;the-us-grant-a-luxury-collection-hotel-san-diego
SJDJC;casa-maat-at-jw-marriott-los-cabos-beach-resort-and-spa
MEXDM;le-meridien-mexico-city
HUZLF;fairfield-huizhou-longmen
WAWWI;the-westin-warsaw
YYZEC;marriott-downtown-at-cf-toronto-eaton-centre
PBCXC;city-express-puebla-centro
SLMZA;ac-hotel-zamora
AGPXF;four-points-flex-malaga-centre
AARSF;four-points-flex-aarhus-skejby
LYSMC;lyon-marriott-hotel-cite-internationale
GDLSE;sheraton-guadalajara-expo
YXEFP;four-points-saskatoon
CGQCF;fairfield-changchun-chaoyang
LASBL;bellagio-a-luxury-collection-resort-and-casino-las-vegas
ROCST;towneplace-suites-rochester-south
RSWTE;towneplace-suites-fort-myers-southeast
ISTDW;delta-hotels-istanbul-west
WUXJW;jw-marriott-hotel-wuxi
SLCFS;fairfield-inn-and-suites-salt-lake-city-southwest
HELAK;hotel-u14-autograph-collection
MGAEX;city-express-esteli
PXMDS;hotel-escondido-puerto-escondido-a-member-of-design-hotels
PBIPS;marriotts-ocean-pointe
BJSJC;jw-marriott-hotel-beijing-central
RNOCS;courtyard-reno-sparks
IBZWH;w-ibiza
USMBR;renaissance-koh-samui-resort-and-spa
ZRHNS;neues-schloss-privat-hotel-zurich-autograph-collection
YMMTS;towneplace-suites-fort-mcmurray
DTWSC;the-st-clair-inn
MLOER;erema-a-member-of-design-hotels
OLBLC;hotel-cala-di-volpe-a-luxury-collection-hotel-costa-smeralda
BNAFA;fairfield-inn-and-suites-manchester
AVLAB;ac-hotel-asheville-biltmore-village
YKADE;delta-hotels-kamloops
CGNMC;cologne-marriott-hotel
ATLDT;residence-inn-atlanta-downtown
LBAYD;delta-hotels-york
DXBPJ;marriott-resort-palm-jumeirah-dubai
NYCPR;residence-inn-new-york-manhattan-central-park
DSMWA;aloft-waukee
EDICY;courtyard-edinburgh
BRUDD;the-dominican-brussels-a-member-of-design-hotels
RQSFO;fairfield-inn-and-suites-orillia
GRISH;springhill-suites-grand-island
TRCCT;courtyard-torreon
AGSGP;towneplace-suites-grovetown
YULRG;residence-inn-montreal-midtown
POZSI;sheraton-poznan-hotel
BHMAC;ac-hotels-downtown-birmingham
YCDCY;courtyard-nanaimo
BERWI;the-westin-grand-berlin
BOICF;fairfield-inn-and-suites-caldwell
ZUHNP;four-points-zhuhai-nanwan
BJXXN;city-express-irapuato-norte
BRQCY;courtyard-brno
VERXV;city-express-veracruz
TUNSI;sheraton-tunis-hotel
JIBSI;sheraton-djibouti
ABZAL;aloft-aberdeen-teca
SZXGU;four-points-shenzhen-guangming
SATCR;courtyard-san-antonio-riverwalk
HOURW;residence-inn-houston-medical-center-reliant-park
EMALM;leicester-marriott-hotel
LISDM;memmo-principe-real-lisbon-a-member-of-design-hotels
LONOX;moxy-london-heathrow-airport
STRFK;das-affalterbach-stuttgart-autograph-collection
ROWRX;city-express-ruidoso
EWRNW;courtyard-jersey-city-newport
LEJWI;the-westin-leipzig
BEROA;moxy-berlin-airport
CUNPA;planet-hollywood-adult-scene-cancun-an-autograph-collection-all-inclusive-resort-adults-only
SNADE;delta-hotels-anaheim-garden-grove
CPHBF;four-points-flex-ballerup
LISFP;four-points-sesimbra
PDSXP;city-express-piedras-negras
AMSCY;courtyard-amsterdam-airport
NCETC;nice-centre-hotel
ZPZDE;stuttgart-marriott-hotel-sindelfingen
KWEHP;four-points-guiyang-shilihetan
DTMRI;residence-inn-dortmund-city
YULSB;mont-gabriel-sainte-adele-a-tribute-portfolio-resort
CLESU;springhill-suites-sandusky
LAXWI;the-westin-los-angeles-airport
RICGR;residence-inn-glen-allen-richmond
JAIRJ;jw-marriott-ranthambore-resort-and-spa
OXFCX;courtyard-oxford-south
MCOEO;element-orlando-universal-blvd
AMDFO;the-fern-sattva-resort-polo-forest-series
TIJXO;city-express-tijuana-otay
BVAOX;moxy-amiens
JKTMG;jakarta-marriott-hotel-gelora
MEXFI;fairfield-inn-and-suites-mexico-city-vallejo
MADAI;ac-hotel-aitana
BKKTM;metropole-bangkok-a-tribute-portfolio-hotel
INDCL;element-indianapolis-carmel
MCOSI;walt-disney-world-dolphin
HOUPT;towneplace-suites-houston-la-porte
MCOLR;marriotts-lakeshore-reserve
SJOXC;city-express-san-jose-costa-rica
SINSI;sheraton-towers-singapore
NYCMX;the-london-a-luxury-collection-hotel-new-york-city
HGHBL;renaissance-hangzhou-linan-hotel
SANVR;residence-inn-san-diego-chula-vista
HKGMD;le-meridien-hong-kong-cyberport
FRAKR;roomers-frankfurt-central-autograph-collection
MADJW;jw-marriott-hotel-madrid
TUSTT;towneplace-suites-thatcher
UIODT;jw-marriott-hotel-quito
YOOCY;courtyard-oshawa
RHOPA;amoh-a-luxury-collection-resort-rhodes
MIAOX;moxy-miami-south-beach
CUNBR;renaissance-cancun-resort-and-marina
PVRPP;city-express-plus-puerto-vallarta
HKGSI;sheraton-hong-kong-hotel-and-towers
YQAGF;fairfield-inn-and-suites-gravenhurst-muskoka
ROMEB;the-rome-edition
MCOUS;fairfield-inn-and-suites-orlando-near-universal-orlando-resort
YYZTH;the-westin-trillium-house-blue-mountain
DRSCY;courtyard-dresden
PYXBR;renaissance-pattaya-resort-and-spa
MCOJW;jw-marriott-orlando-grande-lakes
SEAZS;citizenm-seattle-south-lake
DLCDP;four-points-dalian-donggang
AQAES;test-residence-inn-hotel-for-alpha
GNERI;residence-inn-ghent
EDIOX;moxy-edinburgh-airport
BHXAL;aloft-birmingham-eastside
MIACY;courtyard-miami-dadeland
KMGXF;fairfield-kunming-xishan
SJULU;fairfield-luquillo-beach
NYCME;courtyard-new-york-manhattan-midtown-east
VVIMC;marriott-santa-cruz-de-la-sierra-hotel
BCNDM;renaissance-barcelona-hotel
BOGMC;bogota-marriott-hotel
CCRCY;courtyard-concord-walnut-creek
SCLDT;santiago-marriott-hotel
YIWMC;yiwu-marriott-hotel
OSAXI;city-express-osaka-shin-imamiya
AMSRI;residence-inn-amsterdam-houthavens
LIREH;esh-hotel-and-spa-a-member-of-design-hotels
LONSD;sir-devonshire-square-a-member-of-design-hotels
PTYMJ;jw-marriott-panama
UDRNH;city-express-udaipur-nathdwara-highway
SZXQF;fairfield-shenzhen-qianhai
WUTXF;fairfield-inn-xinzhou-xinfu
HAMKF;four-points-flex-kiel
PENER;marriott-executive-apartments-penang
SZKAK;leopard-sands-kruger-park-autograph-collection
SVQPB;hospes-palacio-del-bailio-a-member-of-design-hotels
MDTPT;towneplace-suites-pottsville
CNYRB;red-cliffs-lodge-moab-a-tribute-portfolio-hotel
TSNJP;four-points-tianjin-jiefang-bridge
CUNRI;residence-inn-cancun-hotel-zone
LONXE;hotel-xenia-autograph-collection
SHAPI;fairfield-shanghai-pudong-south
MANAL;aloft-manchester-city-centre
BKKSI;royal-orchid-sheraton-hotel-and-towers
LONPL;london-marriott-hotel-park-lane
ISTOX;moxy-istanbul-taksim
VIEOX;moxy-vienna-airport
NOUDR;le-domaine-deva-series
CPTCK;morea-house-autograph-collection
EBJEL;a-place-to-hotel-esbjerg
STRMD;le-meridien-stuttgart
BFSOX;moxy-belfast-city
QQYOX;moxy-york
LAJCA;residence-inn-san-diego-la-jolla
MDCMC;manado-marriott-resort-and-spa
CANHP;four-points-guangzhou-huangpu
ILMRS;studiores-wilmington
SGNBS;bach-suites-saigon-a-member-of-design-hotels
ALCFV;four-points-costa-blanca-villas
PHXMR;studiores-mesa-gateway-airport
HGHAY;courtyard-anji
INCXP;four-points-yinchuan-xingqing
YEGEL;element-edmonton-west
GDLCC;hotel-guadalajara-country-club-by-hnf
ONTSB;courtyard-san-bernardino-loma-linda
MIAAO;hotel-colonnade-coral-gables-autograph-collection
TPQXT;city-express-tepic
BOMRM;the-fern-residency-mumbai-mira-road-series
REUTA;ac-hotel-tarragona
DABTS;towneplace-suites-daytona-beach-oceanfront
DUSCC;moxy-duesseldorf-city
YYBFI;fairfield-inn-and-suites-north-bay
SJOAP;courtyard-san-jose-airport-alajuela
CUNPB;paraiso-de-la-bonita-a-luxury-collection-resort-riviera-maya-adult-all-inclusive
RTMMC;the-hague-marriott-hotel
MTYXO;city-express-monterrey-aeropuerto
KGLMC;kigali-marriott-hotel
LUXOX;moxy-luxembourg-airport
YVRDR;residence-inn-vancouver-downtown
RJKOM;opatija-marriott-resort-and-spa
CPTBR;protea-hotel-cape-town-waterfront-breakwater-lodge
DXBRB;renaissance-business-bay-hotel-dubai
TGZXT;city-express-tuxtla-gutierrez
BZOVM;vigilius-mountain-resort-a-member-of-design-hotels
DTWFY;fairfield-inn-and-suites-detroit-taylor
HKTKL;jw-marriott-khao-lak-resort-and-spa
YXUTS;towneplace-suites-london
SDQAL;aloft-santo-domingo-piantini
ROMWV;w-rome
FOCNF;fairfield-ningde-xiapu
CANKF;fairfield-guangzhou-konggang
TNAZZ;four-points-zibo-zichuan
FIHPR;protea-hotel-kinshasa
YULDB;delta-hotels-montreal
NAPOX;moxy-pompeii
LUGDS;giardino-lago-minusio-locarno-a-member-of-design-hotels
EAUSH;springhill-suites-eau-claire
JDHRJ;the-fern-residency-jodhpur-series
CHIDA;delta-hotels-chicago-ohare-airport
BOGCY;courtyard-bogota-airport
BKKPH;public-house-bangkok-a-member-of-design-hotels
FRADE;delta-hotels-frankfurt-offenbach
FAOMB;memmo-baleeira-hotel-a-member-of-design-hotels
GSPPF;fairfield-inn-and-suites-piedmont-greenville
HAJCY;courtyard-hannover-maschsee
HOUWL;houston-marriott-west-loop-by-the-galleria
ROMXR;the-st-regis-rome
QROXJ;city-express-queretaro-jurica
TBSMC;tbilisi-marriott-hotel
TIJXF;city-express-tijuana-el-florido
MLESI;sheraton-maldives-full-moon-resort-and-spa
HOUMQ;marriott-marquis-houston
AYTLD;delta-hotels-antalya-lara
PMIMC;marriotts-club-son-antem
BERKP;kpm-hotel-and-residences-berlin-a-member-of-design-hotels
MIADR;ac-hotel-miami-airport-west-doral
PARBE;hotel-de-berri-champs-elysees-a-luxury-collection-hotel-paris
DUBAL;aloft-dublin-city
CHACC;courtyard-cleveland-tn
SVQLC;hotel-alfonso-xiii-a-luxury-collection-hotel-seville
LYGFP;four-points-lianyungang
YTYYC;courtyard-yangzhou
BOGAL;aloft-bogota-airport
ROALR;residence-inn-lexington
MEXPT;city-express-plus-ciudad-de-mexico-interlomas
SZGJF;arabella-jagdhof-resort-am-fuschlsee-a-tribute-portfolio-hotel
YEGAF;four-points-edmonton-international-airport
CUUXC;city-express-chihuahua
TIJMC;tijuana-marriott-hotel
SLPFI;fairfield-inn-and-suites-san-luis-potosi
PSAAK;grand-universe-lucca-autograph-collection
TXKPF;fairfield-inn-and-suites-paris
DXBML;sheraton-mall-of-the-emirates-hotel-dubai
YOWTS;towneplace-suites-ottawa-kanata
LAXHL;the-hotel-lili-a-member-of-design-hotels
ZRHTH;the-home-hotel-zurich-a-member-of-design-hotels
SAVMG;municipal-grand-a-member-of-design-hotels
NYCAL;aloft-manhattan-downtown-financial-district
YYZDE;delta-hotels-toronto-mississauga
LISRI;residence-inn-lisbon
INDCX;the-tallison-hotel-a-tribute-portfolio-hotel
MVDAL;aloft-montevideo-hotel
HOUGC;courtyard-houston-by-the-galleria
JKTSA;sheraton-jakarta-soekarno-hatta-airport
YYZEA;element-toronto-airport
CUNXA;city-express-cancun-aeropuerto
TYSPP;towneplace-suites-pigeon-forge
PBCXA;city-express-puebla-angelopolis
YULBD;courtyard-montreal-west-island-baie-durfe
NCEMB;la-bastide-de-mougins-a-tribute-portfolio-hotel
CLEHM;tribute-portfolio-hotel-medina
FLRWH;w-florence
YYZTL;towneplace-suites-toronto-oakville
QPAFP;four-points-padova
NAVAK;fortuna-of-cappadocia-autograph-collection
MIDPM;city-express-plus-merida
PTYMC;marriott-panama-hotel
RAKPP;amerruk-marrakech-autograph-collection
PUJRS;royalton-splash-punta-cana-an-autograph-collection-all-inclusive-resort-and-casino
DXBJS;sheraton-jumeirah-beach-resort
CSGLF;fairfield-inn-and-suites-lagrange
PBIWK;the-belgrove-resort-and-spa-west-palm-beach-autograph-collection
AQIFP;four-points-hafar-al-batin
YOWOE;courtyard-ottawa-east
GWYSI;sheraton-athlone-hotel
MDEMC;medellin-marriott-hotel
YEGEW;courtyard-edmonton-west
BKKSP;sukhumvit-park-bangkok-marriott-executive-apartments
MLIBH;springhill-suites-bettendorf
YQGTX;the-insignia-hotel-sarnia-a-tribute-portfolio-hotel
ERFAK;hotel-elephant-weimar-autograph-collection
MUCRI;residence-inn-munich-city-east
SFOUW;the-westin-st-francis-san-francisco-on-union-square
CHIDB;hotel-55-chicago-downtown
SHAXB;the-st-regis-on-the-bund-shanghai
WAWSI;sheraton-grand-warsaw
YFCDF;delta-hotels-fredericton
CANBU;four-points-guangzhou-baie-tan
BRUGY;courtyard-ghent
ISTPF;four-points-istanbul-pendik
SMRMC;santa-marta-marriott-resort-playa-dormida
ATLDS;springhill-suites-dawsonville
ROMAU;rome-marriott-park-hotel
BUDFP;four-points-kecskemet-hotel-and-conference-center
SATCN;courtyard-san-antonio-north-stone-oak-at-legacy
YEGCY;courtyard-edmonton-downtown
YKFFP;four-points-cambridge-kitchener-ontario
BHMOT;towneplace-suites-oxford-al
PRGCY;courtyard-prague-city
NBSFP;four-points-changbaishan
LONTG;miiro-templeton-garden-a-member-of-design-hotels
YYZRI;residence-inn-toronto-airport
SATWL;courtyard-san-antonio-six-flags-at-the-rim
BKIFI;fairfield-kota-kinabalu
CMNCM;courtyard-casablanca-downtown
OLBPQ;w-sardinia-poltu-quatu
NYCOX;moxy-nyc-times-square
YWGFI;fairfield-inn-and-suites-winnipeg
RJKTX;jadran-rijeka-a-tribute-portfolio-hotel
MADAF;sonder-sofia-apartments-atocha
RICAR;residence-inn-richmond-airport
EGEAT;towneplace-suites-avon-vail-valley
SJOAC;residence-inn-san-jose-alajuela-el-coyol
TYSHC;hotel-cleo-knoxville-downtown-a-tribute-portfolio-hotel
ROMIT;citizenm-rome-isola-tiberina
CGNTF;the-deutz-a-tribute-portfolio-hotel
HOUOW;the-westin-oaks-houston-at-the-galleria
CPTEB;the-cape-town-edition
CMBLC;itc-ratnadipa-a-luxury-collection-hotel-colombo
CHAEH;springhill-suites-ellijay
GDLCA;courtyard-guadalajara-andares
YYCDC;delta-hotels-calgary-south
MCOYS;springhill-suites-orlando-at-millenia
MILSC;sheraton-lake-como-hotel
FUKHS;four-points-flex-fukuoka-hakata
CUNCM;the-st-regis-costa-mujeres-resort-cancun
NYCZT;citizenm-new-york-times-square
HNMMC;wailea-beach-resort-marriott-maui
PUJWI;the-westin-puntacana-resort-and-club
YINFI;fairfield-yining
MCOSS;springhill-suites-orlando-at-seaworld
LHRRI;residence-inn-slough
CTSKO;kimamaya-by-odin-a-member-of-design-hotels
ADBXT;moxy-izmir
YYZAP;courtyard-toronto-airport
SLPLF;fairfield-san-luis-potosi-los-lagos
MCODW;walt-disney-world-swan
SCLBR;renaissance-santiago-hotel
VLCDS;hospes-palau-de-la-mar-valencia-a-member-of-design-hotels
MIDRI;residence-inn-merida
CYRSI;sheraton-colonia-golf-and-spa-resort
LIRCJ;jw-marriott-costa-elena-resort-all-inclusive
MCOSC;springhill-suites-orlando-convention-center-international-drive-area
DALDR;residence-inn-dallas-by-the-galleria
FRAOK;moxy-frankfurt-airport-kelsterbach
YYZVT;towneplace-suites-vaughan
TGZMC;marriott-tuxtla-gutierrez-hotel
MCORL;residence-inn-orlando-lake-buena-vista
BRUBG;the-belson-brussels-a-tribute-portfolio-hotel
BOSFN;residence-inn-boston-back-bay-fenway
BJXHM;hotel-matilda-a-member-of-design-hotels
OAXXO;city-express-oaxaca
BODOX;moxy-bordeaux
NYCMD;courtyard-new-york-manhattan-times-square
YUMRI;residence-inn-yuma
LAXEB;the-west-hollywood-edition
BDLHT;towneplace-suites-east-hartford
DXBJW;jw-marriott-marquis-hotel-dubai
LUXMC;luxembourg-marriott-hotel-alfa
MILCY;courtyard-milano-linate
WUXHM;huzhou-marriott-hotel-nanxun
DTWAA;the-vanguard-ann-arbor-autograph-collection
INDFK;fairfield-inn-and-suites-kokomo
SWFTK;hotel-kinsley-a-member-of-design-hotels
BUESG;sheraton-buenos-aires-greenville-polo-and-resort
FLLAW;ac-hotel-fort-lauderdale-beach
JMKDK;myconian-kyma-a-member-of-design-hotels
WASWF;the-potomac-hotel-autograph-collection
DXBSI;sheraton-dubai-creek-hotel-and-towers
VERJO;city-express-junior-veracruz-aeropuerto
MLEMD;le-meridien-maldives-resort-and-spa
BJXXG;city-express-celaya-galerias
LONFB;four-points-flex-london-shoreditch-east
GYECY;courtyard-guayaquil
SJWFF;fairfield-shijiazhuang-station
SCLHP;le-meridien-santiago
YHMAK;the-pearle-hotel-and-spa-autograph-collection
MTYCY;courtyard-monterrey-airport
HNMSI;sheraton-maui-resort-and-spa
ARKNT;turaco-ngorongoro-valley-a-tribute-portfolio-lodge
SHASX;courtyard-shanghai-xujiahui
RUHMD;le-meridien-riyadh
YEGJW;jw-marriott-edmonton-ice-district
NAPNN;inn-naples-airport
KHHLC;the-amnis-a-luxury-collection-hotel-kaohsiung
FRARP;roomers-parkview-a-luxury-collection-hotel-frankfurt
AZSAK;donoma-las-terrenas-resort-and-villas-autograph-collection
MIACH;residence-inn-miami-beach-south-beach
IAHXE;city-express-houston-intercontinental-airport
MCOFW;fairfield-inn-and-suites-orlando-at-seaworld
SGNJS;jw-marriott-hotel-and-suites-saigon
PARLY;citizenm-paris-gare-de-lyon
SJOAL;aloft-san-jose-hotel-costa-rica
BEGSX;moxy-belgrade-skadarlija
YKFFI;fairfield-inn-and-suites-guelph
SPUBV;boutique-hotel-venturo-a-member-of-design-hotels
PHXHE;element-phoenix-north-norterra
YVEFI;fairfield-inn-and-suites-vernon
MEXPI;city-express-plus-insurgentes-sur
SSERS;the-fern-residency-solapur-series-
DXBMH;marriott-hotel-al-jaddaf-dubai
HERPC;phaea-cretan-malia-a-member-of-design-hotels
DPSUJ;jw-marriott-bali-ubud-resort-and-spa
CGOBF;fairfield-zhengzhou-beilonghu
TMPCY;courtyard-tampere-city
BTSLC;grand-hotel-river-park-a-luxury-collection-hotel-bratislava
AQAMV;mv-empower
HOUWA;the-westin-houston-medical-center-museum-district
BHYMC;beihai-marriott-resort
BRSRY;bristol-marriott-royal-hotel
BNADH;drift-nashville-a-member-of-design-hotels
PFOMD;parklane-a-luxury-collection-resort-and-spa-limassol
SATRC;san-antonio-marriott-rivercenter
GEGPS;springhill-suites-sandpoint
SZGLC;hotel-goldener-hirsch-a-luxury-collection-hotel-salzburg
ROSBA;brickton-rosario-apartments-bonvoy
CAISI;sheraton-cairo-hotel-and-casino
RECPG;the-westin-porto-de-galinhas-an-all-inclusive-resort
SKGAS;ekies-all-senses-resort-a-member-of-design-hotels
ANROX;moxy-antwerp
PBCXP;city-express-puebla-finsa
PBCFP;four-points-puebla
SFODT;san-francisco-marriott-marquis
ORKOX;moxy-cork
DPSHB;hiliwatu-bali-ubud-a-tribute-portfolio-resort
CENXO;city-express-ciudad-obregon
DOHCL;le-meridien-city-center-doha
YYCES;sheraton-suites-calgary-eau-claire
GOIFK;the-fern-kadamba-hotel-and-spa-goa-panjim-series
MIASW;towneplace-suites-miami-kendall-west
DPSMA;magia-de-uma-a-member-of-design-hotels
WASNM;citizenm-washington-dc-noma
SATBW;aztec-hotel-san-antonio-a-tribute-portfolio-hotel
LAPXL;city-express-la-paz
TUUMD;le-meridien-tabuk
JDZWP;four-points-wuyuan
MLURW;residence-inn-west-monroe
JIUSI;sheraton-jiujiang
CVNTS;towneplace-suites-clovis
JMKTI;odera-tinos-autograph-collection
PARXT;le-metropolitan-paris-tour-eiffel-a-tribute-portfolio-hotel
BCNRZ;hotel-arts-barcelona
SJOSI;sheraton-san-jose-hotel-costa-rica
LYASI;sheraton-luoyang
YNTFP;four-points-yantai
YULSA;sheraton-montreal-airport-hotel
JKTBF;fairfield-bekasi
PBILW;gulfstream-hotel-lake-worth-beach-a-tribute-portfolio-hotel
DEDRB;the-fern-brentwood-resort-mussoorie-series
CCSBR;renaissance-caracas-la-castellana-hotel
MADAX;four-points-flex-madrid-atocha
FUESI;sheraton-fuerteventura-beach-golf-and-spa-resort
TAOJP;four-points-qingdao-jiaozhou
HGHXP;four-points-hangzhou-xihu-district-xixi-wetland
SAVPA;four-points-savannah-airport
YSEWI;the-westin-resort-and-spa-whistler
CUNSR;royalton-splash-riviera-cancun-an-autograph-collection-all-inclusive-resort
HUZLP;four-points-shanwei-lufeng
MFEMA;springhill-suites-mcallen-convention-center
ECPER;studiores-panama-city-east
DRWCY;courtyard-darwin
YQBDR;delta-hotels-quebec
MSYSH;springhill-suites-new-orleans-warehouse-arts-district
CAESN;springhill-suites-columbia-north
YGKFI;fairfield-inn-and-suites-belleville
WUXLP;four-points-wuxi-liangxi
NYCET;courtyard-new-york-manhattan-times-square-west
BUDKC;dorothea-hotel-budapest-autograph-collection
NLDXN;city-express-nuevo-laredo
YYZMT;courtyard-toronto-northeast-markham
ROMCK;cardo-roma-autograph-collection
RJLLO;ac-hotel-la-rioja
LAXAX;residence-inn-los-angeles-lax-century-boulevard
SJOLP;four-points-san-jose-airport-alajuela
BERMT;courtyard-berlin-city-center
EVNMC;armenia-marriott-hotel-yerevan
YGKRI;residence-inn-kingston-waters-edge
PSECX;city-centro-ponce-plaza-and-casino-puerto-rico
DGOXD;city-express-durango
MCOEW;element-orlando-at-seaworld
BREOX;moxy-bremen
YYCBL;residence-inn-calgary-downtown-beltline-district
FLLPE;fairfield-inn-and-suites-fort-lauderdale-pembroke-pines
LAXPH;palihotel-melrose-a-member-of-design-hotels
BOIEA;residence-inn-eagle-boise
SRQLS;the-st-regis-longboat-key-resort
LAXRI;residence-inn-los-angeles-la-live
SJULC;la-concha-resort-puerto-rico-autograph-collection
SEAEN;element-seattle-downtown
MLBOE;element-melbourne-oceanfront
FRANV;lume-boutique-hotel-autograph-collection
CHIRX;city-express-rolling-meadows
MCIAD;ac-hotel-kansas-city-downtown
MHTBP;four-points-bedford-manchester-airport
DXBLV;la-ville-hotel-and-suites-city-walk-dubai-autograph-collection
MCOLT;towneplace-suites-lake-city
CVGMB;hotel-celare-cincinnati-midtown-a-tribute-portfolio-hotel
YQBDM;delta-hotels-mont-sainte-anne-resort-and-convention-center
MCOYW;towneplace-suites-orlando-at-seaworld
SMRSM;ac-hotel-santa-marta
SBPAF;fairfield-inn-and-suites-atascadero-paso-robles
DALWR;residence-inn-waxahachie
CPHRI;residence-inn-copenhagen-nordhavn
DALUX;moxy-dallas-uptown
SXBRI;residence-inn-strasbourg
RBATB;taghazout-bay-marriott-resort
MDEFI;fairfield-medellin-sabaneta
LRDFI;fairfield-inn-and-suites-laredo
DLCJF;fairfield-dalian-jinpu-new-area
INVCY;courtyard-inverness-airport
VIISI;sheraton-vinh
EWRLP;towneplace-suites-lyndhurst
RQSFI;fairfield-inn-and-suites-barrie
EGEAS;springhill-suites-avon-vail-valley
PBCJF;city-express-junior-puebla-finsa
SBPGH;springhill-suites-grover-beach-pismo-beach
PPSFP;four-points-palawan-puerto-princesa
HKGAP;hong-kong-skycity-marriott-hotel
RIZPC;four-points-rizhao-central-activities-zone
NYCTM;fairfield-inn-and-suites-new-york-manhattan-fifth-avenue
YYZAL;aloft-vaughan-mills
HAMMD;le-meridien-hamburg
ROMPS;sheraton-rome-parco-de-medici
MANAC;ac-hotel-manchester-salford-quays
CUNFD;fairfield-inn-and-suites-cancun-downtown
BOSZB;citizenm-boston-back-bay
BERDS;provocateur-berlin-a-member-of-design-hotels
SANME;element-san-diego-mission-valley
MEXWS;the-westin-santa-fe-mexico-city
SFOCN;courtyard-san-francisco-union-square
SLPJI;city-express-junior-san-luis-potosi-zona-industrial
WASMC;washington-marriott-at-metro-center
DUSHF;courtyard-duesseldorf-hafen
WASFC;fairfield-inn-and-suites-washington-dc-downtown
YKFCY;courtyard-waterloo-st-jacobs
LONMA;london-marriott-hotel-marble-arch
SATNW;san-antonio-marriott-northwest
PEGDS;la-bandita-townhouse-pienza-a-member-of-design-hotels
GRICT;towneplace-suites-columbus
MEXWM;w-mexico-city
GDLJP;city-express-junior-guadalajara-periferico-sur
YULOM;ac-hotel-old-montreal
ZLOXM;city-express-manzanillo
HGHCG;grand-new-century-resort-changxing-a-tribute-portfolio-resort
SBPRR;residence-inn-paso-robles
YULND;courtyard-montreal-midtown
SJDWV;the-westin-los-cabos-resort-villas
CHIWB;courtyard-chicago-downtown-river-north
MPLCY;courtyard-montpellier
